0_0,0_1,1_0,1_1,2_0,2_1,3_0,3_1,4_0,4_1,5_0,5_1,6_0,6_1,7_0,7_1,8_0,8_1,9_0,9_1,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,0.66,0.56,-0.38,0.0,-0.46,-0.38,-0.06,-0.28,-0.02,-0.04,-0.3,-0.16,-0.28,-0.5,0.66,-0.92,0.94,-0.58,1.2395920797216764,1.711559090490999,4.220279245877973,2.6399589255656633,3.855358659391837
1.0,1.0,0.66,0.7,0.14,0.28,-0.14,-0.3,-0.12,-0.12,0.26,0.26,0.46,0.32,0.0,-0.08,-0.64,-0.7,-0.96,-1.0,1.2283860024766433,0.023296953351130356,1.6711082875611691,1.890866820703127,4.235824171601179
1.0,1.0,0.62,0.72,-0.02,0.16,-0.44,-0.24,-0.52,-0.38,-0.22,-0.24,-0.02,0.02,-0.34,0.24,-0.68,-0.3,-0.46,-0.74,-0.7026084720058132,1.6482238689108382,2.8968455711057826,2.103812341660182,3.1821483614856816
1.0,1.0,0.86,0.68,0.5,0.0,0.24,-0.34,-0.12,-0.26,-0.08,-0.14,0.4,0.22,0.62,-0.18,0.66,-0.64,0.48,-0.9,1.5687828519281024,2.7283592925609987,0.9026699034395955,2.45915199376422,3.5360356894490996
1.0,1.0,0.78,0.72,0.48,-0.02,-0.22,-0.6,-0.74,-0.94,-0.88,-0.74,-0.9,-0.36,-0.54,0.3,-0.32,0.76,0.22,0.78,2.346460381097737,-0.3271587880466955,2.7372367219974603,3.665730151136021,0.9675960398131358
1.0,1.0,0.52,0.28,-0.12,-0.44,-0.46,-0.4,-0.1,-0.16,0.1,-0.24,-0.42,-0.72,-0.92,0.24,-0.34,0.94,0.46,0.7,1.5082846979529836,0.9496820386886521,3.1372654178089676,4.360806614962906,4.414771465547727
1.0,1.0,0.8,0.3,0.3,-0.68,-0.16,-0.68,-0.52,-0.08,-0.32,0.28,-0.08,0.04,0.1,-0.08,-0.22,0.44,-0.66,0.18,0.168167779854847,0.9336568243449396,2.44833471656595,5.314410446588042,2.831521076989673
1.0,1.0,0.66,0.9,-0.06,0.14,-0.3,-0.06,0.18,0.12,0.22,0.4,-0.12,0.6,-0.86,0.54,-0.98,-0.08,-0.52,-0.68,-1.239719225280314,0.8268184821062995,2.44202598156974,1.2044873828048634,4.454050718719821
1.0,1.0,0.7,0.72,-0.46,0.3,-0.66,-0.38,-0.2,-0.22,0.08,0.02,0.04,-0.08,-0.28,-0.24,0.0,-0.52,0.68,-0.64,1.858442301689438,2.7201594482768305,4.246407386932825,2.594560167890725,3.1444439537801263
1.0,1.0,0.72,0.86,-0.08,0.14,-0.4,-0.06,-0.32,-0.24,0.1,-0.02,-0.26,0.3,-0.74,0.24,-0.64,-0.26,0.34,-0.7,2.1320666050685153,1.0707847230560708,3.1653010919928954,1.6303484474025314,3.872517804454391
1.0,1.0,0.74,0.76,0.34,0.18,-0.32,-0.38,-0.62,-0.7,-0.68,-0.64,-0.02,0.04,0.02,-0.06,-0.08,-0.18,-0.08,-0.1,0.5525512714301254,0.07825046573178385,2.6451919948243905,2.8880519102099274,2.2245541609952637
1.0,1.0,0.8,0.86,0.28,0.5,-0.06,0.0,-0.26,-0.12,-0.38,-0.32,-0.26,-0.22,0.14,0.06,0.12,0.32,-0.02,0.24,0.5211052933964782,1.3934229243182452,1.8280818084995845,1.4264395663937521,2.612305626302742
1.0,1.0,0.88,0.66,0.46,-0.12,0.26,-0.58,-0.24,-0.72,-0.48,-0.42,-0.52,0.02,-0.28,0.26,0.02,0.02,0.08,-0.1,0.48237575680558975,0.6932646061406293,1.8159393190736952,3.526754333612355,2.1515467998231466
1.0,1.0,0.82,0.82,0.06,0.2,-0.32,-0.24,-0.52,-0.4,-0.48,-0.46,-0.1,-0.22,0.12,-0.1,-0.14,-0.14,-0.46,-0.44,1.3631651553417354,0.7895270808039645,2.5012819835594864,2.2166105828861875,2.539605391278466
1.0,1.0,0.56,0.58,-0.26,-0.32,-0.5,-0.54,-0.24,-0.2,-0.3,0.04,-0.18,-0.16,-0.52,-0.48,-0.36,-0.24,0.62,0.66,1.9843898059798017,0.7522011690541393,3.679825020541372,3.68469603301598,3.488678466601037
1.0,1.0,0.66,0.7,0.08,0.12,-0.4,-0.56,-0.38,-0.4,-0.24,-0.34,-0.1,-0.1,-0.4,-0.12,-0.48,-0.46,-0.24,-0.7,1.48154862446792,1.946295054163141,3.072823559780576,2.5924585581711446,3.1787541174167626
1.0,1.0,0.76,0.68,0.08,0.42,-0.24,-0.24,-0.24,-0.16,-0.18,-0.18,0.08,0.18,-0.3,0.22,-0.72,-0.4,-0.78,-0.7,0.30073646228050954,1.4879754854763012,2.44715458084696,1.8573330923925269,3.5949119764041484
1.0,1.0,0.72,0.68,0.04,-0.02,-0.66,-0.62,-0.58,-0.6,-0.26,-0.38,0.08,0.04,0.0,0.04,-0.22,-0.16,-0.1,-0.12,1.3349144734874405,1.577534012279039,3.5814990386452052,3.5507007909463217,2.366581431792591
1.0,1.0,0.64,0.6,-0.04,-0.12,-0.58,-0.78,-0.6,-0.54,-0.18,-0.08,-0.16,0.04,-0.08,-0.12,-0.42,-0.3,-0.28,0.08,0.5751241892266148,0.22490543954857312,3.4550528700336596,3.773873426180212,2.783270528463038
1.0,1.0,0.82,0.86,0.22,0.48,-0.36,-0.12,-0.68,-0.36,-0.66,-0.76,-0.2,-0.62,0.06,-0.06,0.16,0.12,0.1,0.04,1.7129132653370467,1.3082225814938306,3.0973462072083704,2.3405936795833004,1.9144622148847839
1.0,1.0,0.78,0.68,0.28,0.26,-0.34,-0.62,-0.7,-0.7,-0.52,-0.48,-0.4,-0.26,0.14,0.22,0.24,0.24,0.06,0.06,2.7131427214228525,-0.3329095534595268,2.9148526585942123,3.1165155135912674,1.9109247643475638
1.0,1.0,0.88,0.86,0.54,0.32,0.22,-0.22,-0.28,-0.72,-0.58,-0.9,-0.72,-0.7,-0.54,-0.2,-0.54,-0.1,-0.44,0.28,0.4194324955739299,1.5687986843193977,1.9053388739051218,2.682692107932067,1.437570413018115
1.0,1.0,0.78,0.84,0.38,0.42,-0.16,-0.02,-0.64,-0.6,-0.98,-0.94,-0.7,-0.92,-0.12,-0.58,0.4,-0.18,0.56,0.24,-0.13131750114281715,1.951600798783831,3.292889703813409,2.8109365334017338,0.7737263380024428
1.0,1.0,0.52,0.74,-0.18,0.28,-0.24,0.12,-0.04,0.04,-0.02,0.54,-0.7,0.66,-0.84,0.36,-0.2,-0.2,0.58,-0.68,-0.21583326290551574,0.9179971195825585,3.197866990087708,1.2158816254266258,4.59863107676091
1.0,1.0,0.54,0.48,-0.32,-0.26,-0.74,-0.78,-0.24,-0.44,-0.1,0.06,-0.2,-0.28,-0.54,-0.6,-0.1,-0.14,0.64,0.54,0.9911813733178285,1.1901665265020216,3.645005371176331,3.6263048711817922,3.597307138289893
1.0,1.0,0.44,0.74,-0.46,0.02,-0.48,-0.34,-0.12,-0.14,0.14,0.12,-0.32,-0.02,-0.16,-0.6,0.5,-0.98,0.98,-0.78,-0.8974793524146893,1.8988307788763263,4.042504427810435,2.4093840128925854,4.030419306308385
1.0,1.0,0.66,0.84,0.04,-0.12,-0.58,-0.7,-0.82,-0.82,-0.58,-0.42,0.16,-0.04,0.04,0.16,0.18,0.2,-0.12,0.0,2.8410521176256527,1.8325544361056647,3.346337478186072,3.6428609328633033,2.045533120819674
1.0,1.0,0.64,0.64,0.08,0.16,-0.56,-0.46,-0.42,-0.36,0.1,0.18,0.08,-0.02,-0.02,-0.1,-0.56,-0.46,-0.86,-0.92,2.878991160906729,0.3516185372182592,2.617476417449426,2.4420197350546093,3.207104500234343
1.0,1.0,0.7,0.62,0.58,0.02,-0.06,-0.48,-0.4,-0.64,-0.52,-0.38,-0.26,0.12,0.16,0.0,0.1,-0.16,0.04,-0.4,1.9533776458411194,1.7158301870916268,1.7288217718662315,3.0774791990216284,2.590309303281141
1.0,1.0,0.66,0.72,-0.06,0.04,-0.5,-0.22,-0.52,-0.48,-0.04,-0.38,-0.04,-0.14,0.04,0.08,-0.42,-0.32,-0.22,-0.6,2.368085717334262,1.1702518243054723,3.3147338612850867,2.6576929676766037,2.792420000942451
1.0,1.0,0.74,0.5,-0.22,-0.28,-0.58,-0.7,-0.26,-0.22,0.02,0.1,-0.04,-0.18,-0.34,-0.32,-0.76,-0.04,-0.26,0.78,0.998511786480039,-1.0122197838970006,2.973373370212289,3.827763802380715,3.5767470552988114
1.0,1.0,0.54,0.74,-0.28,0.12,-0.4,-0.02,-0.14,0.06,0.06,0.22,-0.7,0.66,-0.62,0.42,0.24,-0.2,0.84,-0.6,0.17614633717796968,-0.6325960653034806,3.5530722560340324,1.211594208612519,4.614482859871786
1.0,1.0,0.76,0.72,-0.18,0.3,-0.72,-0.26,-0.28,-0.2,-0.14,-0.24,0.08,0.04,-0.28,0.02,-0.52,-0.36,-0.04,-0.62,2.289004275028404,1.4377213177267179,3.508769951673077,2.156362450694296,3.0866893876503037
1.0,1.0,0.78,0.6,0.44,-0.2,-0.16,-0.64,-0.38,-0.42,-0.26,0.02,-0.16,0.12,0.26,-0.4,-0.32,-0.18,-0.54,0.5,-1.7164001725558347,0.2459046794541625,1.8568092313508153,3.8015608528689127,3.1833296628219285
1.0,1.0,0.8,0.86,0.32,0.38,-0.22,0.0,-0.38,-0.36,-0.18,-0.24,0.08,0.1,0.1,0.26,0.14,0.0,-0.38,-0.34,1.1916241436085777,2.950965239050576,1.810764973422421,1.7361677147007122,2.9910604507672924
1.0,1.0,0.68,0.48,-0.24,0.06,-0.42,-0.4,-0.16,-0.18,0.1,-0.1,-0.24,-0.2,-0.84,-0.82,-0.54,-0.7,0.36,0.02,1.2873136867808292,1.0752590307319232,3.149201489683958,2.9245188041180423,4.094071580361525
1.0,1.0,0.66,0.56,0.14,-0.48,-0.56,-0.88,-0.78,-0.58,-0.42,0.06,-0.18,0.66,0.46,0.5,0.42,0.16,0.44,-0.44,2.7055447081763186,1.2758969335449852,3.7333907931135877,4.789206105723745,1.558936403701715
1.0,1.0,0.56,0.64,-0.38,-0.08,-0.82,-0.7,-0.56,-0.66,0.06,-0.02,0.04,0.04,-0.3,-0.28,-0.26,-0.36,0.08,0.0,0.945235467549256,1.3712612848017838,3.7065796375062634,3.580071618403619,2.8000300126706588
1.0,1.0,0.66,0.62,-0.26,-0.2,-0.64,-0.66,-0.46,-0.52,-0.18,0.02,-0.06,0.06,-0.04,-0.04,-0.2,-0.32,0.26,0.22,0.1398882834882793,3.1189862915846356,3.8509072313497428,3.9178495467555683,2.753137903103982
1.0,1.0,0.64,0.78,0.18,0.44,-0.58,-0.04,-0.66,-0.46,-0.16,-0.16,-0.02,-0.06,-0.1,0.12,-0.4,0.08,-0.58,-0.08,0.7079905127532604,0.9877024483262993,3.071550816790213,1.6614884030120662,2.9189164161382832
1.0,1.0,0.9,0.82,0.52,0.38,0.08,-0.2,-0.52,-0.68,-0.66,-0.72,-0.52,-0.32,-0.32,0.0,-0.24,0.18,-0.06,0.06,0.5966824450331164,0.9655914302684784,1.956606609425222,2.683317157199839,1.8893815381290775
1.0,1.0,0.48,0.58,-0.58,-0.1,-0.46,-0.4,0.12,-0.12,-0.32,0.26,-0.4,-0.1,0.38,-0.62,1.0,-0.98,0.44,-0.5,1.9078650122510799,-0.05707730219936913,4.670505244664711,2.6038069104690753,4.182283554285796
1.0,1.0,0.54,0.66,-0.26,0.32,-0.36,-0.12,-0.12,-0.12,0.12,0.38,-0.66,0.46,-0.96,-0.2,-0.42,-0.86,0.2,-0.96,1.8852262204558365,-0.14907405650705652,2.9593733782604326,1.78995371401914,4.505076734068918
1.0,1.0,0.62,0.8,-0.18,0.46,-0.6,-0.06,-0.1,-0.08,0.04,-0.04,-0.28,0.4,-0.62,0.42,-0.52,0.28,0.1,-0.4,0.8888590798104986,1.7589023453982862,3.3227502248584213,1.3858362288535795,3.607720654746498
1.0,1.0,0.46,0.74,-0.26,-0.04,-0.64,-0.32,-0.02,-0.06,-0.22,0.38,-0.24,-0.02,-0.66,0.06,-0.08,-0.66,0.82,-0.96,0.825572763805848,-0.7373105483337157,3.6126843018934167,1.9085379787315142,4.031463854837629
1.0,1.0,0.72,0.6,-0.08,-0.2,-0.28,-0.52,-0.56,-0.36,-0.34,-0.04,0.06,0.06,-0.18,-0.06,-0.36,-0.32,-0.46,0.06,1.456502839349766,-1.52581951843259,3.0703130766468134,3.7781771936598663,2.6740647050617072
1.0,1.0,0.98,0.9,0.84,0.34,0.8,0.1,0.18,-0.54,-0.06,-0.84,-0.32,-1.0,-0.68,-0.9,-0.72,-0.56,-0.94,0.02,1.6382784202683027,0.6432641849070134,1.7819906117842523,2.9276812873086655,0.006264869204454904
1.0,1.0,0.68,0.62,0.16,-0.2,-0.4,-0.6,-0.4,-0.24,-0.16,-0.02,0.06,-0.12,-0.02,-0.52,-0.44,-0.08,-0.66,0.3,1.1198692578315903,1.5728105624893343,2.596819448347867,3.898232374441463,3.088364019284155
1.0,1.0,0.56,0.88,-0.1,0.32,-0.56,-0.2,-0.46,-0.44,-0.24,-0.34,-0.02,-0.14,-0.3,-0.06,-0.28,-0.16,-0.18,-0.64,1.5981556753247026,0.60141833234891,3.3361194381537773,2.2501066460675356,2.8476260791615973
1.0,1.0,0.7,0.46,0.02,-0.18,-0.64,-0.56,-0.5,-0.42,-0.06,-0.16,-0.04,0.06,-0.46,-0.38,-0.7,-0.62,-0.4,0.02,0.9860563203601024,0.5764779110475927,3.0159948387666478,3.2784613689378794,3.3192092407975275
1.0,1.0,0.28,0.7,-0.7,0.04,-0.58,-0.42,0.16,-0.42,0.0,-0.02,0.0,0.16,0.3,-0.08,0.68,-0.56,0.12,-0.8,-0.574057446561979,2.967455468610444,5.255406015412152,2.4838706184159483,3.2309974546477953
1.0,1.0,0.7,0.68,0.28,0.0,0.02,-0.4,-0.22,-0.38,-0.04,-0.04,0.12,0.06,0.38,-0.14,0.16,-0.56,-0.36,-0.78,1.307104639623561,1.5482834724813381,1.430285774537009,2.554454962860086,3.4672774202040584
1.0,1.0,0.44,0.76,-0.32,0.18,-0.54,-0.22,-0.16,-0.18,0.0,0.0,-0.42,0.4,-0.3,0.14,0.26,-0.16,0.96,-0.84,1.6006291475100682,0.01817166642902157,4.31432616610813,1.9157956223528585,3.4862750846402966
1.0,1.0,0.58,0.68,0.18,0.18,-0.26,-0.5,-0.5,-0.48,-0.38,-0.32,-0.12,0.02,-0.1,-0.02,-0.36,-0.38,-0.66,-0.66,0.4985986489312305,1.3683782497577357,2.5321106858348656,2.6163723481311383,2.888744706866982
1.0,1.0,0.36,0.64,-0.56,0.0,-0.5,-0.46,0.12,-0.1,-0.22,0.04,-0.6,-0.42,0.22,-0.8,0.98,-0.76,0.44,-0.34,1.0283698155021892,0.8134589632471738,4.611493118288388,2.8765238079138977,4.260591665986884
1.0,1.0,0.82,0.76,0.04,-0.22,-0.48,-0.6,-0.48,-0.54,-0.18,-0.02,0.1,0.02,-0.1,-0.3,-0.44,-0.26,-0.72,-0.06,-0.8006937391630717,-0.7999637673053044,2.644875055274668,3.3803188823215073,3.119559408762335
1.0,1.0,0.82,0.8,0.68,0.16,0.4,-0.42,-0.2,-0.48,-0.36,-0.42,-0.18,0.1,0.04,-0.04,0.24,-0.18,0.06,-0.34,1.279328649770078,0.795776837355218,1.3582706406260419,2.753302062899204,2.642029019159316
1.0,1.0,0.78,0.68,-0.1,0.06,-0.48,-0.42,-0.2,-0.2,-0.06,-0.1,-0.06,-0.04,-0.5,-0.32,-0.74,-0.76,-0.44,-0.62,0.4230789420997194,0.9265040071652951,2.8806614654555913,2.704694922766988,3.6320324459835405
1.0,1.0,0.76,0.96,0.3,0.76,-0.3,0.38,-0.32,0.24,-0.24,-0.04,0.12,-0.06,-0.02,0.06,-0.32,0.26,-0.58,0.56,0.9875427518619199,2.862301029706753,2.5040977449202515,0.17698270478298683,2.8397972470713344
1.0,1.0,0.7,1.0,-0.1,0.8,-0.56,0.6,-0.72,0.6,-0.32,0.44,-0.06,0.34,0.2,0.1,0.1,0.1,-0.06,0.1,0.4052458840421779,1.9811556065774885,3.531142551762091,-0.15603882316924977,2.1641237552556998
1.0,1.0,0.62,0.44,-0.1,-0.4,-0.4,-0.44,0.06,0.06,0.16,-0.26,-0.4,-0.7,-0.94,-0.66,-0.72,0.18,0.08,0.9,1.4336108234723024,2.1016825966316723,2.8362255531853733,3.611819658086433,4.417266711501849
1.0,1.0,0.66,0.84,-0.16,0.08,-0.14,0.0,-0.06,-0.06,0.12,0.46,-0.54,0.02,-1.0,-0.48,-0.78,-0.96,0.02,-0.82,1.5525161505297511,0.14751554473860884,2.704357330941496,1.9954202470252254,4.716368387270061
1.0,1.0,0.68,0.68,0.06,-0.38,-0.6,-0.82,-0.84,-0.44,-0.48,0.1,0.06,0.64,0.36,0.46,0.48,0.08,0.28,-0.28,0.528859621103815,0.41675555296217004,3.625817663074983,4.860242732719818,1.562425988104885
1.0,1.0,0.58,0.6,-0.12,-0.2,-0.46,-0.68,-0.48,-0.5,-0.22,-0.12,0.08,0.08,0.04,-0.02,-0.56,-0.5,-0.52,-0.14,1.2927853649321444,0.9230960901710451,2.823587119659044,3.304251518756487,2.920091129472886
1.0,1.0,0.52,0.78,-0.42,-0.12,-0.38,-0.3,-0.08,-0.02,-0.18,0.16,-0.62,0.08,-0.38,-0.68,0.4,-0.96,1.0,-0.76,0.9599533130137244,1.1805109140662577,3.88981033121716,2.48461044383358,4.247992772558517
1.0,1.0,0.54,0.78,-0.24,0.06,-0.6,-0.44,-0.48,-0.6,-0.06,-0.48,0.2,-0.22,0.08,0.02,-0.36,-0.16,0.42,-0.64,1.6109705073171794,1.7390900137316097,4.086834869457239,2.695410351337523,2.6633537301664045
1.0,1.0,0.68,0.76,0.02,0.24,-0.64,-0.34,-0.72,-0.7,-0.34,-0.52,0.12,-0.1,-0.02,0.12,-0.04,-0.04,-0.26,-0.28,1.8190202506234823,2.261813183800366,3.5479334878668465,2.842332934938001,2.344474088602561
1.0,1.0,0.36,0.5,-0.26,-0.14,-0.18,-0.14,-0.04,0.12,-0.08,0.16,-0.54,-0.44,-0.54,-0.9,0.44,-0.24,0.96,0.4,1.660010678630925,0.6429895544683439,3.6666795964898515,3.051800545417032,4.501583216107999
1.0,1.0,0.84,0.76,-0.06,-0.12,-0.28,-0.44,-0.36,-0.38,-0.18,-0.08,0.02,-0.04,0.16,-0.46,-0.48,-0.76,-0.86,-0.56,2.132331924239674,0.8518920966586442,2.12589972487307,2.9415437937453897,3.3389422373131747
1.0,1.0,0.76,0.74,0.32,0.32,0.0,-0.08,-0.1,-0.38,-0.08,-0.04,0.28,0.24,0.28,0.22,0.6,-0.2,0.04,-0.64,2.5680332411425146,0.41407366959731695,1.3599166158429807,2.0136507082164474,3.260203434196108
1.0,1.0,0.52,0.9,-0.32,0.56,-0.78,0.14,-0.64,-0.34,0.18,-0.38,0.24,-0.26,-0.14,0.14,0.1,0.2,0.4,0.04,2.460809435044365,0.9973622346864977,4.509310740851024,1.479456207705442,2.455485215781347
1.0,1.0,0.6,0.44,-0.14,-0.42,-0.34,-0.4,0.24,-0.04,0.18,-0.24,-0.28,-0.62,-0.9,-0.64,-0.92,0.04,-0.18,0.92,-0.6626539685519137,2.134976299540194,2.5713476458241673,3.4673626000402855,4.511873069210012
1.0,1.0,0.88,0.84,0.44,0.5,-0.24,-0.1,-0.58,-0.56,-0.64,-0.66,-0.5,-0.54,-0.28,-0.18,0.02,0.08,0.1,0.18,2.5499456142774264,0.15729963084446874,2.4874537336034948,2.5401433208019197,1.7152781385507037
1.0,1.0,0.7,0.7,0.1,-0.16,-0.36,-0.58,-0.4,-0.32,-0.12,-0.02,0.08,-0.22,-0.16,-0.58,-0.68,-0.46,-0.8,0.32,0.317039725484062,-1.962638261511728,2.577041225879164,3.6323173200155967,3.278133201320726
1.0,1.0,0.84,0.8,0.2,-0.04,-0.3,-0.52,-0.42,-0.5,-0.42,-0.32,0.12,-0.02,0.0,-0.28,-0.08,-0.42,-0.58,-0.44,0.2622567110037176,1.188527510183643,2.154324310826906,3.1237430204123524,2.955933009635347
1.0,1.0,0.6,0.54,-0.02,-0.42,-0.44,-0.46,-0.04,-0.04,0.22,-0.06,-0.04,-0.42,-0.5,-0.38,-0.84,0.38,-0.48,0.9,0.2846767465949839,0.8179410234195683,2.790088741711901,3.9024434899082254,3.8553520130929573
1.0,1.0,0.44,0.8,-0.54,0.58,-0.78,0.06,0.04,-0.16,0.14,-0.2,0.12,-0.16,0.08,0.26,0.32,0.34,0.66,0.24,1.4796493260742847,0.6389452808056695,4.860359712409064,1.3420952103963104,2.898057526388292
1.0,1.0,0.82,0.64,0.08,-0.16,-0.2,-0.64,-0.46,-0.52,-0.38,-0.18,-0.02,-0.12,0.02,-0.16,-0.1,-0.26,-0.48,-0.12,1.1581762786571204,-2.501959175512924,2.29927638874627,3.4151240511348395,2.8271961999874096
1.0,1.0,0.68,0.42,-0.18,-0.36,-0.44,-0.62,-0.44,-0.34,-0.24,0.02,0.06,0.12,-0.26,-0.22,-0.4,0.3,0.08,0.76,0.41769907667680084,-0.01989393317215926,3.477502723950129,4.290672956948471,3.058321223865117
1.0,1.0,0.4,0.66,-0.58,0.0,-0.44,-0.24,-0.04,-0.12,-0.42,0.38,-0.04,0.16,0.78,-0.4,0.8,-0.9,-0.4,-0.9,-1.7623704443130581,2.0565014481425345,5.068723560168828,2.02418144401777,4.357518787511976
1.0,1.0,0.72,0.72,-0.1,0.3,-0.78,-0.42,-0.74,-0.7,-0.5,-0.78,0.06,-0.28,0.36,-0.02,0.2,0.14,-0.12,0.02,-0.048469623296710784,0.8610334503111184,3.693602781939368,2.8671575324566922,1.8727668930737125
1.0,1.0,0.74,0.56,0.24,-0.28,-0.58,-0.84,-0.6,-0.58,-0.42,0.12,-0.08,0.32,0.16,0.1,0.12,0.06,-0.34,0.22,0.2941999182988704,0.6056365924637817,2.941049700357629,4.225006581763076,2.4799716968266523
1.0,1.0,0.76,0.66,0.22,0.12,-0.32,-0.82,-0.4,-0.48,-0.34,-0.14,-0.2,0.14,0.04,-0.14,-0.14,-0.26,-0.5,-0.08,1.9726301751940842,2.647513236828389,2.40640956972535,3.5921947041599407,2.7413777858104327
1.0,1.0,0.74,0.76,-0.1,0.26,-0.5,0.02,-0.58,-0.44,-0.34,-0.32,0.04,0.02,0.08,0.06,-0.6,0.14,-0.64,-0.24,-0.010818243875249989,-1.2594632599953326,2.7728295068381876,1.8218461648207283,2.909640596906749
1.0,1.0,0.46,0.44,-0.2,-0.24,-0.54,-0.56,-0.22,0.0,0.02,-0.14,-0.34,-0.36,-0.48,-0.4,0.12,0.44,0.82,0.98,2.363375620307342,3.703152440069645,3.9129525667463634,4.072890760532873,3.673034595793502
1.0,1.0,0.74,0.58,0.18,0.02,-0.26,-0.56,-0.52,-0.52,-0.22,-0.08,0.0,0.1,0.02,-0.26,-0.68,-0.68,-0.7,-0.16,2.0422760810873273,0.0973008077547628,2.6735216077578485,3.288609108756605,3.08346509263095
1.0,1.0,0.86,0.88,0.44,0.6,-0.06,0.16,-0.46,-0.18,-0.6,-0.52,-0.56,-0.46,-0.46,-0.58,0.02,-0.06,0.14,-0.18,1.670666623177135,0.12555688208502425,2.187738968501834,1.6648987770413612,1.8186145871519026
1.0,1.0,0.54,0.38,-0.18,-0.4,-0.6,-0.68,-0.4,-0.12,-0.1,0.06,0.08,-0.18,-0.56,-0.06,-0.52,0.48,-0.12,0.72,0.5288211935793901,1.9052197522753895,3.2769436464217687,4.645439867007312,3.3537810644645627
1.0,1.0,0.7,0.52,0.02,-0.36,-0.52,-0.66,-0.48,-0.14,0.04,0.02,-0.1,-0.16,-0.38,-0.2,-0.62,0.42,-0.58,0.8,1.9947959946183427,1.307552710271378,2.9864051424616505,4.390372259914969,3.312157739511871
1.0,1.0,0.4,0.66,-0.24,-0.08,-0.82,-0.52,-0.48,-0.44,-0.04,-0.26,-0.14,0.12,-0.02,0.14,0.0,-0.36,0.3,-0.54,-0.33452386227557507,0.9621586707597913,3.872797060107901,2.8277476837285533,2.8689933842491566
1.0,1.0,0.84,0.84,0.6,0.16,-0.08,-0.1,-0.02,-0.14,-0.14,-0.06,0.26,0.26,0.54,0.22,0.66,0.1,0.34,-0.6,-0.06751682499160294,2.4105100149355296,0.9837499061150958,1.715480529645906,3.514288658216932
1.0,1.0,0.8,0.7,0.2,0.3,-0.26,-0.52,-0.62,-0.72,-0.8,-0.74,-0.44,-0.32,-0.04,-0.04,0.22,0.4,0.18,0.22,1.4267872976243368,1.316196151399454,2.9251224628145116,3.2591379707307495,1.7330434844697404
1.0,1.0,0.7,0.78,0.22,0.2,-0.38,-0.42,-0.5,-0.52,-0.32,-0.2,-0.12,-0.2,-0.08,-0.22,-0.3,-0.32,-0.58,-0.38,2.2258557105882373,1.4389412886796906,2.693906881181698,3.0686476442407256,2.763301212784149
1.0,1.0,0.7,0.6,-0.22,0.18,-0.86,-0.52,-0.8,-0.9,-0.08,-0.76,0.58,-0.36,0.64,0.18,0.08,0.6,-0.14,0.48,-0.6080368790284871,1.0304060120408405,4.511954103600261,3.3740757450748626,1.471959450765972
1.0,1.0,0.82,0.84,0.48,0.5,0.3,0.2,-0.06,-0.2,-0.14,-0.06,0.06,0.06,0.24,0.24,0.42,0.12,0.2,0.14,0.6158216579637352,-0.1755064356593885,1.2200675066818873,1.5193325906275614,2.931298671815668
1.0,1.0,0.72,0.54,-0.14,-0.36,-0.26,-0.32,0.02,0.14,0.1,0.26,0.1,-0.6,-0.58,-0.62,-1.0,-0.04,-0.68,0.82,0.4428809635131331,-2.4020733976689614,2.4025703036710815,3.4903481809468704,4.284263010640629
1.0,1.0,0.52,0.62,-0.08,-0.2,-0.42,-0.34,-0.28,-0.36,0.12,0.02,-0.1,-0.28,-0.64,-0.64,-0.46,-0.56,0.18,-0.06,0.5165730060964737,2.622421513644502,3.2947692386167255,3.1635222155610676,3.730193782243832
1.0,1.0,0.72,0.74,0.32,0.08,-0.12,-0.24,-0.42,-0.4,-0.18,-0.18,0.06,-0.16,0.18,-0.12,-0.1,-0.32,-0.64,-0.7,0.7788954751612504,1.8675709111801775,1.858189099571433,2.244510888317895,3.255020342824561
1.0,1.0,0.3,0.9,-0.78,0.54,-0.2,0.26,-0.02,-0.06,-0.1,-0.14,0.2,0.26,0.76,0.76,0.28,0.84,-0.94,0.7,3.1875407270650684,0.7609259503728921,5.814753775902427,0.5874142434794032,3.8304691566947677
1.0,1.0,0.82,0.9,0.2,0.6,-0.22,0.02,-0.14,0.04,0.24,0.24,0.36,0.62,-0.06,0.92,-0.68,0.78,-1.0,0.62,0.9202816507416391,0.8964597380143404,1.8842917044347598,0.5950555117316787,4.097357168829816
1.0,1.0,0.76,0.72,0.06,0.18,-0.44,-0.38,-0.58,-0.68,-0.5,-0.48,-0.2,-0.34,-0.02,-0.1,-0.26,-0.24,-0.34,-0.34,0.7546426129013803,1.2575818451724774,2.7265678617005866,2.74821520490097,2.435159302946388
1.0,1.0,0.92,0.76,0.54,0.34,0.46,-0.26,0.1,-0.54,-0.22,-0.66,-0.28,-0.4,-0.34,-0.12,-0.18,-0.04,-0.18,0.2,1.6279373955991714,1.479953963605375,1.202589985464127,2.4963252075894324,1.9518698288104233
1.0,1.0,0.72,0.58,-0.22,-0.32,-0.48,-0.56,-0.26,-0.28,-0.04,-0.12,-0.04,0.02,-0.34,-0.4,-0.56,-0.5,-0.14,0.08,-0.7705067247089568,2.1981739810872756,3.1747137031288033,3.2351468213427244,3.4062311234536464
